t q1 q2 q3 q4 q5 
54.2900000000 0.0023417431 0.0065555779 0.0103248572 0.0207644431 0.0274856244 
54.3000000000 0.0023507965 0.0065633070 0.0103478890 0.0208400563 0.0276232813 
54.3100000000 0.0023525573 0.0065760634 0.0103711284 0.0209174110 0.0278147874 
54.3200000000 0.0023605062 0.0065954952 0.0104004633 0.0209900641 0.0280272590 
54.3300000000 0.0023609250 0.0066183259 0.0104319145 0.0210666600 0.0282495767 
54.3400000000 0.0023671815 0.0066207572 0.0104629409 0.0211547077 0.0283882071 
54.3500000000 0.0023667524 0.0066278941 0.0104671138 0.0212246618 0.0285976423 
54.3600000000 0.0023717859 0.0066411537 0.0104744728 0.0213476135 0.0285893249 
54.3700000000 0.0023699412 0.0066570755 0.0104836451 0.0214371037 0.0286337973 
54.3800000000 0.0023736420 0.0066757468 0.0105020813 0.0214418762 0.0286971535 
54.3900000000 0.0023727225 0.0066982391 0.0105192506 0.0214497431 0.0287651667 
54.4000000000 0.0023772978 0.0066994463 0.0105421847 0.0214676316 0.0287907184 
54.4100000000 0.0023770752 0.0067048322 0.0105704772 0.0214670029 0.0288805023 
54.4200000000 0.0023812186 0.0067173370 0.0105984643 0.0215134114 0.0289732191 
54.4300000000 0.0023806893 0.0067320372 0.0106363340 0.0215688978 0.0290697360 
54.4400000000 0.0023860496 0.0067524795 0.0106441529 0.0216063271 0.0291839392 
54.4500000000 0.0023860598 0.0067755332 0.0106607821 0.0216585715 0.0293017477 
54.4600000000 0.0023908081 0.0067800647 0.0106723653 0.0216928948 0.0293410180 
54.4700000000 0.0023924084 0.0067864310 0.0106923536 0.0217516310 0.0294854790 
54.4800000000 0.0023991992 0.0067994403 0.0107171801 0.0218124010 0.0295898332 
54.4900000000 0.0024010756 0.0068133815 0.0107477922 0.0218818501 0.0296960690 
54.5000000000 0.0024073435 0.0068326480 0.0107769538 0.0219602773 0.0298205723 
54.5100000000 0.0024074978 0.0068334505 0.0108099317 0.0220208521 0.0299464152 
54.5200000000 0.0024116730 0.0068404624 0.0108113049 0.0221103821 0.0300310269 
54.5300000000 0.0024123917 0.0068520761 0.0108206810 0.0221847693 0.0302204041 
54.5400000000 0.0024180272 0.0068650460 0.0108343302 0.0222681450 0.0303699657 
54.5500000000 0.0024187663 0.0068827216 0.0108460461 0.0222986392 0.0305199941 
54.5600000000 0.0024234568 0.0069034404 0.0108618141 0.0223098942 0.0306895756 
54.5700000000 0.0024243662 0.0069070614 0.0108847742 0.0223287041 0.0308597081 
54.5800000000 0.0024284652 0.0069149858 0.0109096221 0.0223482802 0.0310344108 
54.5900000000 0.0024279627 0.0069284357 0.0109421972 0.0223894413 0.0312368433 
54.6000000000 0.0024316815 0.0069429501 0.0109476581 0.0224374912 0.0312407319 
54.6100000000 0.0024307511 0.0069606716 0.0109529928 0.0224862128 0.0312428249 
54.6200000000 0.0024333857 0.0069621502 0.0109598687 0.0225416183 0.0312634521 
54.6300000000 0.0024327938 0.0069687412 0.0109727350 0.0225673617 0.0313260428 
54.6400000000 0.0024353480 0.0069791056 0.0109891239 0.0226169406 0.0313473763 
54.6500000000 0.0024357103 0.0069911983 0.0110114325 0.0226730597 0.0314234323 
54.6600000000 0.0024393677 0.0070071742 0.0110358751 0.0227254668 0.0314590547 
54.6700000000 0.0024398505 0.0070273568 0.0110667917 0.0228024362 0.0315476115 
54.6800000000 0.0024431172 0.0070333229 0.0111026284 0.0228870132 0.0316389541 
54.6900000000 0.0024443851 0.0070439388 0.0111146109 0.0229542573 0.0317259871 
54.7000000000 0.0024479166 0.0070581938 0.0111284365 0.0230476651 0.0318298886 
54.7100000000 0.0024491415 0.0070773872 0.0111423196 0.0230720091 0.0319290601 
54.7200000000 0.0024529455 0.0070982356 0.0111596314 0.0230772282 0.0319889833 
54.7300000000 0.0024542173 0.0071046741 0.0111823353 0.0231192679 0.0321069646 
54.7400000000 0.0024579244 0.0071133243 0.0112088981 0.0231427946 0.0322200229 
54.7500000000 0.0024593528 0.0071263960 0.0112399140 0.0231715819 0.0323508556 
54.7600000000 0.0024630795 0.0071440328 0.0112754508 0.0232225999 0.0324758642 
54.7700000000 0.0024646520 0.0071656687 0.0112811395 0.0232558660 0.0325617547 
54.7800000000 0.0024689373 0.0071713743 0.0112900445 0.0232837341 0.0326971575 
54.7900000000 0.0024709787 0.0071811983 0.0113037741 0.0233449889 0.0328368525 
54.8000000000 0.0024752418 0.0071923836 0.0113205978 0.0233889344 0.0330280729 
54.8100000000 0.0024772617 0.0072068716 0.0113391177 0.0234376194 0.0331814020 
54.8200000000 0.0024819310 0.0072294213 0.0113624000 0.0235084956 0.0333266263 
54.8300000000 0.0024836632 0.0072335495 0.0113891092 0.0235858042 0.0334918018 
54.8400000000 0.0024884057 0.0072407094 0.0114210990 0.0236455405 0.0336485950 
54.8500000000 0.0024891914 0.0072515120 0.0114243473 0.0237107788 0.0337079708 
54.8600000000 0.0024934126 0.0072651933 0.0114318030 0.0238118711 0.0337567620 
54.8700000000 0.0024942463 0.0072864814 0.0114492303 0.0238952985 0.0337649290 
54.8800000000 0.0024980219 0.0072881209 0.0114652301 0.0239068410 0.0338204753 
54.8900000000 0.0024988307 0.0072931167 0.0114839830 0.0239416674 0.0338366460 
54.9000000000 0.0025024715 0.0073043106 0.0115055501 0.0239562328 0.0339395609 
54.9100000000 0.0025034476 0.0073188087 0.0115302667 0.0239750287 0.0340038245 
54.9200000000 0.0025070500 0.0073368282 0.0115581323 0.0240156726 0.0341124065 
54.9300000000 0.0025075824 0.0073412635 0.0115565730 0.0240697004 0.0341827706 
54.9400000000 0.0025111402 0.0073486495 0.0115647668 0.0241043256 0.0342427326 
54.9500000000 0.0025123498 0.0073589356 0.0115760732 0.0241428678 0.0343579956 
54.9600000000 0.0025161288 0.0073752494 0.0115896220 0.0242031036 0.0344359633 
54.9700000000 0.0025171477 0.0073921150 0.0116061271 0.0242441641 0.0345564803 
54.9800000000 0.0025211072 0.0073959284 0.0116323040 0.0242891294 0.0346398565 
54.9900000000 0.0025225576 0.0074023721 0.0116615912 0.0243562445 0.0347115577 
55.0000000000 0.0025270457 0.0074149444 0.0116948469 0.0244367136 0.0348388685 
55.0100000000 0.0025280665 0.0074303143 0.0116920787 0.0244980027 0.0349550551 
55.0200000000 0.0025319873 0.0074496562 0.0116920307 0.0245833827 0.0350883663 
55.0300000000 0.0025329980 0.0074498879 0.0117011778 0.0245986160 0.0352097299 
55.0400000000 0.0025374113 0.0074557078 0.0117126495 0.0246175067 0.0353487970 
55.0500000000 0.0025385118 0.0074637960 0.0117262306 0.0246158011 0.0354751549 
55.0600000000 0.0025425410 0.0074776929 0.0117492536 0.0246352380 0.0354760449 
55.0700000000 0.0025439504 0.0074978664 0.0117751053 0.0246579391 0.0355034513 
55.0800000000 0.0025490822 0.0074965519 0.0118042763 0.0246893505 0.0354946219 
55.0900000000 0.0025497807 0.0075008236 0.0118113767 0.0247182375 0.0355235159 
55.1000000000 0.0025541486 0.0075106733 0.0118202999 0.0247501310 0.0355179284 
55.1100000000 0.0025543143 0.0075226474 0.0118311576 0.0247891635 0.0355837940 
55.1200000000 0.0025585996 0.0075404353 0.0118510318 0.0248483808 0.0356160713 
55.1300000000 0.0025601858 0.0075418108 0.0118676629 0.0249121001 0.0356817807 
55.1400000000 0.0025648965 0.0075481485 0.0118863275 0.0249619438 0.0357148682 
55.1500000000 0.0025653191 0.0075562277 0.0119146616 0.0250336295 0.0357800092 
55.1600000000 0.0025693715 0.0075696408 0.0119154524 0.0251107739 0.0358477325 
55.1700000000 0.0025709393 0.0075887274 0.0119177784 0.0251936869 0.0359473450 
55.1800000000 0.0025763094 0.0075896182 0.0119286986 0.0252568354 0.0360161729 
55.1900000000 0.0025771898 0.0075954510 0.0119412418 0.0252681909 0.0361003940 
55.2000000000 0.0025818285 0.0076062888 0.0119621593 0.0252825094 0.0361695557 
55.2100000000 0.0025826409 0.0076188928 0.0119852879 0.0253041472 0.0362080566 
55.2200000000 0.0025870815 0.0076342553 0.0120122379 0.0253461812 0.0363223175 
55.2300000000 0.0025887302 0.0076340812 0.0120419684 0.0253677606 0.0364073464 
55.2400000000 0.0025947195 0.0076386923 0.0120404920 0.0253918679 0.0365228421 
55.2500000000 0.0025960772 0.0076477478 0.0120480143 0.0254183987 0.0366087479 
55.2600000000 0.0026018192 0.0076590829 0.0120565379 0.0254641451 0.0367251554 
55.2700000000 0.0026025273 0.0076753464 0.0120738486 0.0255130287 0.0368116136 
55.2800000000 0.0026074685 0.0076776409 0.0120924023 0.0255684558 0.0369658677 
55.2900000000 0.0026075781 0.0076843299 0.0121143238 0.0256245297 0.0370915829 
55.3000000000 0.0026117509 0.0076930228 0.0121379854 0.0256846364 0.0371256648 
55.3100000000 0.0026114085 0.0077061950 0.0121403977 0.0257488798 0.0371283577 
55.3200000000 0.0026150751 0.0077244189 0.0121436743 0.0258174174 0.0371595180 
55.3300000000 0.0026147827 0.0077250317 0.0121549799 0.0258382101 0.0371609548 
55.3400000000 0.0026188812 0.0077300126 0.0121744367 0.0258644936 0.0372229301 
55.3500000000 0.0026191395 0.0077392836 0.0121906072 0.0258699295 0.0372561888 
55.3600000000 0.0026229439 0.0077537678 0.0122153399 0.0258779082 0.0373146811 
55.3700000000 0.0026235378 0.0077734121 0.0122426250 0.0259044990 0.0373454090 
55.3800000000 0.0026277378 0.0077754816 0.0122793340 0.0259331670 0.0374002286 
55.3900000000 0.0026285918 0.0077817376 0.0122767518 0.0259639449 0.0374670617 
55.4000000000 0.0026328820 0.0077923915 0.0122826735 0.0260152435 0.0375585336 
55.4100000000 0.0026336265 0.0078083999 0.0122975243 0.0260496201 0.0376240961 
55.4200000000 0.0026384400 0.0078298003 0.0123127666 0.0260866736 0.0377141995 
55.4300000000 0.0026389395 0.0078309268 0.0123374015 0.0261263089 0.0377781465 
55.4400000000 0.0026429136 0.0078365239 0.0123636617 0.0261850217 0.0378664700 
55.4500000000 0.0026427278 0.0078497550 0.0123938642 0.0262475093 0.0379284584 
55.4600000000 0.0026457609 0.0078649862 0.0123953958 0.0263161747 0.0380477321 
55.4700000000 0.0026443275 0.0078855454 0.0123983142 0.0263895724 0.0381417991 
55.4800000000 0.0026467369 0.0078835816 0.0124088708 0.0264866266 0.0382619862 
55.4900000000 0.0026456006 0.0078893747 0.0124226897 0.0264872963 0.0383560975 
55.5000000000 0.0026483554 0.0078970743 0.0124372708 0.0264904370 0.0383523231 
55.5100000000 0.0026468201 0.0079125561 0.0124603130 0.0264970772 0.0383227579 
55.5200000000 0.0026488833 0.0079302220 0.0124925008 0.0265239116 0.0383474106 
55.5300000000 0.0026476039 0.0079293490 0.0124860435 0.0265530107 0.0383922581 
55.5400000000 0.0026502459 0.0079329502 0.0124871216 0.0265842414 0.0384177240 
55.5500000000 0.0026498212 0.0079406136 0.0124965687 0.0266340442 0.0384584342 
55.5600000000 0.0026525576 0.0079534042 0.0125065009 0.0266868341 0.0384803238 
55.5700000000 0.0026521230 0.0079713262 0.0125240763 0.0267428583 0.0385453559 
55.5800000000 0.0026546029 0.0079708830 0.0125442721 0.0267805298 0.0385921102 
55.5900000000 0.0026546466 0.0079744556 0.0125722936 0.0268211170 0.0386538699 
55.6000000000 0.0026576875 0.0079827948 0.0126030247 0.0268818485 0.0386970902 
55.6100000000 0.0026579057 0.0079952346 0.0126014469 0.0269464805 0.0387553785 
55.6200000000 0.0026619242 0.0080129905 0.0126077693 0.0270151847 0.0387948917 
55.6300000000 0.0026626262 0.0080118024 0.0126216729 0.0270111928 0.0388495859 
55.6400000000 0.0026670347 0.0080154403 0.0126363328 0.0270268003 0.0389150475 
55.6500000000 0.0026685228 0.0080229799 0.0126534563 0.0270446375 0.0389974788 
55.6600000000 0.0026737172 0.0080354403 0.0126787142 0.0270645482 0.0391004552 
55.6700000000 0.0026745487 0.0080533243 0.0127131501 0.0270864502 0.0391839809 
55.6800000000 0.0026794267 0.0080531230 0.0127146261 0.0271262143 0.0392883957 
55.6900000000 0.0026810575 0.0080576861 0.0127167161 0.0271687246 0.0393723472 
55.7000000000 0.0026875792 0.0080661308 0.0127262461 0.0271923343 0.0394774228 
55.7100000000 0.0026897653 0.0080794997 0.0127424979 0.0272180537 0.0395627412 
55.7200000000 0.0026964103 0.0080977480 0.0127621807 0.0272610819 0.0396685416 
55.7300000000 0.0026973714 0.0080924909 0.0127892615 0.0273062454 0.0396705585 
55.7400000000 0.0027034984 0.0080945271 0.0128198787 0.0273549269 0.0396909023 
55.7500000000 0.0027055169 0.0081011006 0.0128161955 0.0274071774 0.0397303992 
55.7600000000 0.0027124144 0.0081141699 0.0128193711 0.0274631540 0.0397480923 
55.7700000000 0.0027142364 0.0081292218 0.0128256926 0.0275406540 0.0397837833 
55.7800000000 0.0027214972 0.0081257114 0.0128382708 0.0275453234 0.0397983573 
55.7900000000 0.0027239260 0.0081268121 0.0128574318 0.0275528448 0.0398578386 
55.8000000000 0.0027314376 0.0081339153 0.0128805000 0.0275629739 0.0398969897 
55.8100000000 0.0027329225 0.0081424948 0.0129111819 0.0275755853 0.0399528524 
55.8200000000 0.0027400979 0.0081558301 0.0129154782 0.0276040388 0.0399887069 
55.8300000000 0.0027417344 0.0081529034 0.0129151952 0.0276336203 0.0400406374 
55.8400000000 0.0027485068 0.0081565845 0.0129221380 0.0276663192 0.0401093256 
55.8500000000 0.0027501195 0.0081645493 0.0129352192 0.0277020780 0.0401590341 
55.8600000000 0.0027576152 0.0081762813 0.0129518747 0.0277568216 0.0402259023 
55.8700000000 0.0027592060 0.0081899722 0.0129751086 0.0278136079 0.0403011785 
55.8800000000 0.0027667656 0.0081880167 0.0130015145 0.0278733637 0.0403954337 
55.8900000000 0.0027691747 0.0081919507 0.0130014576 0.0279385759 0.0404716523 
55.9000000000 0.0027775974 0.0082002798 0.0130050046 0.0279858400 0.0405670590 
55.9100000000 0.0027792742 0.0082124569 0.0130143883 0.0280345592 0.0406837739 
55.9200000000 0.0027872038 0.0082114147 0.0130297028 0.0280148229 0.0407816665 
55.9300000000 0.0027888065 0.0082138200 0.0130491341 0.0280151755 0.0407898812 
55.9400000000 0.0027967970 0.0082205427 0.0130752099 0.0280161788 0.0407768849 
55.9500000000 0.0027976355 0.0082308939 0.0131049107 0.0280172184 0.0407820868 
55.9600000000 0.0028043307 0.0082456005 0.0131066332 0.0280214118 0.0408033872 
55.9700000000 0.0028058882 0.0082439416 0.0131110808 0.0280425836 0.0408322915 
55.9800000000 0.0028133684 0.0082490404 0.0131229417 0.0280638899 0.0408761490 
55.9900000000 0.0028133824 0.0082579906 0.0131359186 0.0280849771 0.0409004151 
56.0000000000 0.0028192858 0.0082721680 0.0131567677 0.0281095080 0.0409409375 
56.0100000000 0.0028196119 0.0082889942 0.0131795140 0.0281373885 0.0409607002 
56.0200000000 0.0028253924 0.0082905136 0.0132117355 0.0281827067 0.0409966704 
56.0300000000 0.0028250757 0.0082961464 0.0132110908 0.0282259059 0.0410468161 
56.0400000000 0.0028303264 0.0083061058 0.0132168964 0.0282745372 0.0410809524 
56.0500000000 0.0028294655 0.0083216784 0.0132254097 0.0283286425 0.0411533446 
56.0600000000 0.0028338960 0.0083421330 0.0132420744 0.0283884376 0.0412109345 
56.0700000000 0.0028330579 0.0083447120 0.0132603012 0.0283833564 0.0412834956 
56.0800000000 0.0028376647 0.0083519214 0.0132872246 0.0283788897 0.0413726950 
56.0900000000 0.0028374838 0.0083639810 0.0133167571 0.0283923000 0.0414453447 
56.1000000000 0.0028422372 0.0083815229 0.0133133554 0.0284052607 0.0415356156 
56.1100000000 0.0028414363 0.0084024386 0.0133182623 0.0284218896 0.0416109871 
56.1200000000 0.0028462967 0.0084055362 0.0133263871 0.0284420321 0.0417042126 
56.1300000000 0.0028453318 0.0084144015 0.0133410442 0.0284622694 0.0417195764 
56.1400000000 0.0028506292 0.0084279687 0.0133589900 0.0284821492 0.0417141261 
56.1500000000 0.0028496701 0.0084473533 0.0133842099 0.0285194386 0.0417232511 
56.1600000000 0.0028550221 0.0084704032 0.0134122335 0.0285616685 0.0417138061 
56.1700000000 0.0028558564 0.0084712132 0.0134078540 0.0286014373 0.0417416592 
56.1800000000 0.0028616903 0.0084774731 0.0134104291 0.0286472118 0.0417868616 
56.1900000000 0.0028630606 0.0084929581 0.0134147461 0.0286989420 0.0418136792 
56.2000000000 0.0028701544 0.0085111738 0.0134290156 0.0287567925 0.0418576740 
56.2100000000 0.0028694509 0.0085366171 0.0134519635 0.0287426349 0.0418833501 
56.2200000000 0.0028745590 0.0085391619 0.0134775864 0.0287520202 0.0419208699 
56.2300000000 0.0028741967 0.0085469839 0.0135132947 0.0287653241 0.0419717804 
56.2400000000 0.0028790702 0.0085616968 0.0135132690 0.0287920796 0.0420053903 
56.2500000000 0.0028796240 0.0085823243 0.0135152229 0.0288233195 0.0420572862 
56.2600000000 0.0028852458 0.0086070307 0.0135257166 0.0288556246 0.0421225491 
56.2700000000 0.0028861095 0.0086087403 0.0135382005 0.0288886881 0.0421709081 
56.2800000000 0.0028927816 0.0086207067 0.0135528663 0.0289270057 0.0422392888 
56.2900000000 0.0028940918 0.0086360215 0.0135752233 0.0289705964 0.0422848259 
56.3000000000 0.0029021234 0.0086575504 0.0136021652 0.0290120481 0.0423511182 
56.3100000000 0.0029035187 0.0086832982 0.0135996805 0.0290597763 0.0424589134 
56.3200000000 0.0029106050 0.0086859686 0.0135994941 0.0291137525 0.0425523821 
56.3300000000 0.0029121282 0.0086951946 0.0136077666 0.0291701487 0.0426722518 
56.3400000000 0.0029192808 0.0087074794 0.0136181846 0.0292302779 0.0427469707 
56.3500000000 0.0029217225 0.0087266048 0.0136308967 0.0292238903 0.0427631405 
56.3600000000 0.0029298587 0.0087542194 0.0136510786 0.0292337174 0.0427884317 
56.3700000000 0.0029321519 0.0087519749 0.0136757107 0.0292481572 0.0427934597 
56.3800000000 0.0029401435 0.0087564816 0.0136761784 0.0292638070 0.0428198318 
56.3900000000 0.0029412531 0.0087670690 0.0136789413 0.0292802640 0.0428605725 
56.4000000000 0.0029485801 0.0087854410 0.0136886324 0.0293013833 0.0428882684 
56.4100000000 0.0029484682 0.0088100601 0.0137019704 0.0293269329 0.0429296210 
56.4200000000 0.0029552745 0.0088063920 0.0137177612 0.0293502012 0.0429517341 
56.4300000000 0.0029569585 0.0088105467 0.0137362458 0.0293784964 0.0429885249 
56.4400000000 0.0029643076 0.0088208124 0.0137626554 0.0294116083 0.0430394990 
56.4500000000 0.0029663236 0.0088349315 0.0137647046 0.0294460148 0.0430792308 
56.4600000000 0.0029749491 0.0088596461 0.0137691495 0.0294971183 0.0431327700 
56.4700000000 0.0029776623 0.0088589967 0.0137759323 0.0295518386 0.0431682082 
56.4800000000 0.0029856014 0.0088610775 0.0137834103 0.0296141003 0.0432246006 
56.4900000000 0.0029881222 0.0088735989 0.0137980004 0.0296840317 0.0432898736 
56.5000000000 0.0029970735 0.0088897147 0.0138170527 0.0296851706 0.0433384516 
56.5100000000 0.0029998953 0.0089102864 0.0138458178 0.0297065497 0.0434098361 
56.5200000000 0.0030089312 0.0089083240 0.0138792718 0.0297326676 0.0434985500 
56.5300000000 0.0030103155 0.0089132004 0.0138814489 0.0297602721 0.0435773837 
56.5400000000 0.0030182908 0.0089214826 0.0138878633 0.0297901808 0.0436740364 
56.5500000000 0.0030201024 0.0089369396 0.0138954290 0.0298222255 0.0437473274 
56.5600000000 0.0030283833 0.0089591622 0.0139059633 0.0298597132 0.0437308558 
56.5700000000 0.0030294864 0.0089565129 0.0139258611 0.0299025752 0.0437302653 
56.5800000000 0.0030372133 0.0089615691 0.0139496607 0.0299454091 0.0437115708 
56.5900000000 0.0030374294 0.0089694101 0.0139791251 0.0299945096 0.0437379658 
56.6000000000 0.0030428725 0.0089843709 0.0139778395 0.0300470533 0.0437778875 
56.6100000000 0.0030422412 0.0090033355 0.0139828071 0.0301064300 0.0438004027 
56.6200000000 0.0030483084 0.0089995436 0.0139909878 0.0301704616 0.0438375397 
56.6300000000 0.0030467983 0.0090059432 0.0140086172 0.0302392697 0.0438580307 
56.6400000000 0.0030519736 0.0090152072 0.0140314509 0.0303163731 0.0438985519 
56.6500000000 0.0030504048 0.0090282584 0.0140569411 0.0303154258 0.0439525312 
56.6600000000 0.0030549040 0.0090488033 0.0140873435 0.0303177276 0.0439905950 
